"year","month","day","team","opponent","location","teamscore","oppscore","OT","D1"
2014,11,29,"Northwestern","Illinois","H",33,47,NA,2
2014,8,30,"Notre Dame","Rice","H",48,17,NA,2
2014,9,6,"Notre Dame","Michigan","H",31,0,NA,2
2014,9,13,"Notre Dame","Purdue","N",30,14,NA,2
2014,9,27,"Notre Dame","Syracuse","N",31,15,NA,2
2014,10,4,"Notre Dame","Stanford","H",17,14,NA,2
2014,10,11,"Notre Dame","North Carolina","H",50,43,NA,2
2014,10,18,"Notre Dame","Florida St.","V",27,31,NA,2
2014,11,1,"Notre Dame","Navy","N",49,39,NA,2
2014,11,8,"Notre Dame","Arizona St.","V",31,55,NA,2
2014,11,15,"Notre Dame","Northwestern","H",40,43,1,2
2014,11,22,"Notre Dame","Louisville","H",28,31,NA,2
2014,11,29,"Notre Dame","Southern California","V",14,49,NA,2
2014,12,30,"Notre Dame","LSU","N",31,28,NA,2
2014,8,30,"Ohio","Kent St.","V",17,14,NA,2
2014,9,6,"Ohio","Kentucky","V",3,20,NA,2
2014,9,13,"Ohio","Marshall","V",14,44,NA,2
2014,9,20,"Ohio","Idaho","H",36,24,NA,2
2014,10,4,"Ohio","Central Mich.","V",10,28,NA,2
2014,10,11,"Ohio","Bowling Green","H",13,31,NA,2
2014,10,18,"Ohio","Akron","H",23,20,NA,2
2014,10,25,"Ohio","Western Mich.","V",21,42,NA,2
2014,11,5,"Ohio","Buffalo","H",37,14,NA,2
2014,11,18,"Ohio","Northern Ill.","H",14,21,NA,2
2014,11,25,"Ohio","Miami (OH)","V",24,21,NA,2
2014,8,30,"Ohio St.","Navy","N",34,17,NA,2
2014,9,6,"Ohio St.","Virginia Tech","H",21,35,NA,2
2014,9,13,"Ohio St.","Kent St.","H",66,0,NA,2
2014,9,27,"Ohio St.","Cincinnati","H",50,28,NA,2
2014,10,4,"Ohio St.","Maryland","V",52,24,NA,2
2014,10,18,"Ohio St.","Rutgers","H",56,17,NA,2
2014,10,25,"Ohio St.","Penn St.","V",31,24,2,2
2014,11,1,"Ohio St.","Illinois","H",55,14,NA,2
2014,11,8,"Ohio St.","Michigan St.","V",49,37,NA,2
2014,11,15,"Ohio St.","Minnesota","V",31,24,NA,2
2014,11,22,"Ohio St.","Indiana","H",42,27,NA,2
2014,11,29,"Ohio St.","Michigan","H",42,28,NA,2
2014,12,6,"Ohio St.","Wisconsin","N",59,0,NA,2
2015,1,1,"Ohio St.","Alabama","V",42,35,NA,2
2015,1,12,"Ohio St.","Oregon","N",42,20,NA,2
2014,8,30,"Oklahoma","Louisiana Tech","H",48,16,NA,2
2014,9,6,"Oklahoma","Tulsa","V",52,7,NA,2
2014,9,13,"Oklahoma","Tennessee","H",34,10,NA,2
2014,9,20,"Oklahoma","West Virginia","V",45,33,NA,2
2014,10,4,"Oklahoma","TCU","V",33,37,NA,2
2014,10,11,"Oklahoma","Texas","N",31,26,NA,2
2014,10,18,"Oklahoma","Kansas St.","H",30,31,NA,2
2014,11,1,"Oklahoma","Iowa St.","V",59,14,NA,2
2014,11,8,"Oklahoma","Baylor","H",14,48,NA,2
2014,11,15,"Oklahoma","Texas Tech","V",42,30,NA,2
2014,11,22,"Oklahoma","Kansas","H",44,7,NA,2
2014,12,6,"Oklahoma","Oklahoma St.","H",35,38,1,2
2014,12,29,"Oklahoma","Clemson","N",6,40,NA,2
2014,8,30,"Oklahoma St.","Florida St.","N",31,37,NA,2
2014,9,13,"Oklahoma St.","UTSA","H",43,13,NA,2
2014,9,25,"Oklahoma St.","Texas Tech","H",45,35,NA,2
2014,10,4,"Oklahoma St.","Iowa St.","H",37,20,NA,2
2014,10,11,"Oklahoma St.","Kansas","V",27,20,NA,2
2014,10,18,"Oklahoma St.","TCU","V",9,42,NA,2
2014,10,25,"Oklahoma St.","West Virginia","H",10,34,NA,2
2014,11,1,"Oklahoma St.","Kansas St.","V",14,48,NA,2
2014,11,15,"Oklahoma St.","Texas","H",7,28,NA,2
2014,11,22,"Oklahoma St.","Baylor","V",28,49,NA,2
2014,12,6,"Oklahoma St.","Oklahoma","V",38,35,1,2
2015,1,2,"Oklahoma St.","Washington","N",30,22,NA,2
2014,9,6,"Old Dominion","North Carolina St.","V",34,46,NA,2
2014,9,13,"Old Dominion","Eastern Mich.","H",17,3,NA,2
2014,9,20,"Old Dominion","Rice","V",45,42,NA,2
2014,9,26,"Old Dominion","Middle Tenn.","H",28,41,NA,2
2014,10,4,"Old Dominion","Marshall","H",14,56,NA,2
2014,10,11,"Old Dominion","UTEP","V",35,42,NA,2
2014,10,25,"Old Dominion","Western Ky.","V",51,66,NA,2
2014,11,1,"Old Dominion","Vanderbilt","V",28,42,NA,2
2014,11,8,"Old Dominion","FIU","H",38,35,NA,2
2014,11,22,"Old Dominion","Louisiana Tech","H",30,27,1,2
2014,11,29,"Old Dominion","Fla. Atlantic","V",31,28,NA,2
2014,8,28,"Ole Miss","Boise St.","N",35,13,NA,2
2014,9,6,"Ole Miss","Vanderbilt","V",41,3,NA,2
2014,9,13,"Ole Miss","Louisiana","H",56,15,NA,2
2014,9,27,"Ole Miss","Memphis","H",24,3,NA,2
2014,10,4,"Ole Miss","Alabama","H",23,17,NA,2
2014,10,11,"Ole Miss","Texas A&M","V",35,20,NA,2
2014,10,18,"Ole Miss","Tennessee","H",34,3,NA,2
2014,10,25,"Ole Miss","LSU","V",7,10,NA,2
2014,11,1,"Ole Miss","Auburn","H",31,35,NA,2
2014,11,22,"Ole Miss","Arkansas","V",0,30,NA,2
2014,11,29,"Ole Miss","Mississippi St.","H",31,17,NA,2
2014,12,31,"Ole Miss","TCU","N",3,42,NA,2
2014,9,6,"Oregon","Michigan St.","H",46,27,NA,2
2014,9,13,"Oregon","Wyoming","H",48,14,NA,2
2014,9,20,"Oregon","Washington St.","V",38,31,NA,2
2014,10,2,"Oregon","Arizona","H",24,31,NA,2
2014,10,11,"Oregon","UCLA","V",42,30,NA,2
2014,10,18,"Oregon","Washington","H",45,20,NA,2
2014,10,24,"Oregon","California","N",59,41,NA,2
2014,11,1,"Oregon","Stanford","H",45,16,NA,2
2014,11,8,"Oregon","Utah","V",51,27,NA,2
2014,11,22,"Oregon","Colorado","H",44,10,NA,2
2014,11,29,"Oregon","Oregon St.","V",47,19,NA,2
2014,12,5,"Oregon","Arizona","N",51,13,NA,2
2015,1,1,"Oregon","Florida St.","N",59,20,NA,2
2015,1,12,"Oregon","Ohio St.","N",20,42,NA,2
2014,9,6,"Oregon St.","Hawaii","V",38,30,NA,2
2014,9,20,"Oregon St.","San Diego St.","H",28,7,NA,2
2014,9,27,"Oregon St.","Southern California","V",10,35,NA,2
2014,10,4,"Oregon St.","Colorado","V",36,31,NA,2
2014,10,16,"Oregon St.","Utah","H",23,29,2,2
2014,10,25,"Oregon St.","Stanford","V",14,38,NA,2
2014,11,1,"Oregon St.","California","H",31,45,NA,2
2014,11,8,"Oregon St.","Washington St.","H",32,39,NA,2
2014,11,15,"Oregon St.","Arizona St.","H",35,27,NA,2
2014,11,22,"Oregon St.","Washington","V",13,37,NA,2
2014,11,29,"Oregon St.","Oregon","H",19,47,NA,2
2014,8,30,"Penn St.","UCF","N",26,24,NA,2
2014,9,6,"Penn St.","Akron","H",21,3,NA,2
2014,9,13,"Penn St.","Rutgers","V",13,10,NA,2
2014,9,20,"Penn St.","Massachusetts","H",48,7,NA,2
2014,9,27,"Penn St.","Northwestern","H",6,29,NA,2
2014,10,11,"Penn St.","Michigan","V",13,18,NA,2
2014,10,25,"Penn St.","Ohio St.","H",24,31,2,2
2014,11,1,"Penn St.","Maryland","H",19,20,NA,2
2014,11,8,"Penn St.","Indiana","V",13,7,NA,2
2014,11,15,"Penn St.","Temple","H",30,13,NA,2
2014,11,22,"Penn St.","Illinois","V",14,16,NA,2
2014,11,29,"Penn St.","Michigan St.","H",10,34,NA,2
2014,12,27,"Penn St.","Boston College","H",31,30,1,2
2014,9,5,"Pittsburgh","Boston College","V",30,20,NA,2
2014,9,13,"Pittsburgh","FIU","V",42,25,NA,2
2014,9,20,"Pittsburgh","Iowa","H",20,24,NA,2
2014,9,27,"Pittsburgh","Akron","H",10,21,NA,2
2014,10,4,"Pittsburgh","Virginia","V",19,24,NA,2
2014,10,16,"Pittsburgh","Virginia Tech","H",21,16,NA,2
2014,10,25,"Pittsburgh","Georgia Tech","H",28,56,NA,2
2014,11,1,"Pittsburgh","Duke","H",48,51,2,2
2014,11,15,"Pittsburgh","North Carolina","V",35,40,NA,2
2014,11,22,"Pittsburgh","Syracuse","H",30,7,NA,2
2014,11,29,"Pittsburgh","Miami (FL)","V",35,23,NA,2
2015,1,2,"Pittsburgh","Houston","N",34,35,NA,2
2014,8,30,"Purdue","Western Mich.","H",43,34,NA,2
2014,9,6,"Purdue","Central Mich.","H",17,38,NA,2
2014,9,13,"Purdue","Notre Dame","N",14,30,NA,2
2014,9,27,"Purdue","Iowa","H",10,24,NA,2
2014,10,4,"Purdue","Illinois","V",38,27,NA,2
2014,10,11,"Purdue","Michigan St.","H",31,45,NA,2
2014,10,18,"Purdue","Minnesota","V",38,39,NA,2
2014,11,1,"Purdue","Nebraska","V",14,35,NA,2
2014,11,8,"Purdue","Wisconsin","H",16,34,NA,2
2014,11,22,"Purdue","Northwestern","H",14,38,NA,2
2014,11,29,"Purdue","Indiana","V",16,23,NA,2
2014,8,30,"Rice","Notre Dame","V",17,48,NA,2
2014,9,13,"Rice","Texas A&M","V",10,38,NA,2
2014,9,20,"Rice","Old Dominion","H",42,45,NA,2
2014,9,27,"Rice","Southern Miss.","V",41,23,NA,2
2014,10,4,"Rice","Hawaii","H",28,14,NA,2
2014,10,11,"Rice","Army West Point","V",41,21,NA,2
2014,10,25,"Rice","North Texas","H",41,21,NA,2
2014,11,1,"Rice","FIU","V",31,17,NA,2
2014,11,8,"Rice","UTSA","H",17,7,NA,2
2014,11,15,"Rice","Marshall","V",14,41,NA,2
2014,11,21,"Rice","UTEP","H",31,13,NA,2
2014,11,29,"Rice","Louisiana Tech","V",31,76,NA,2
2014,12,24,"Rice","Fresno St.","N",30,6,NA,2
2014,8,28,"Rutgers","Washington St.","V",41,38,NA,2
2014,9,13,"Rutgers","Penn St.","H",10,13,NA,2
2014,9,20,"Rutgers","Navy","V",31,24,NA,2
2014,9,27,"Rutgers","Tulane","H",31,6,NA,2
2014,10,4,"Rutgers","Michigan","H",26,24,NA,2
2014,10,18,"Rutgers","Ohio St.","V",17,56,NA,2
2014,10,25,"Rutgers","Nebraska","V",24,42,NA,2
2014,11,1,"Rutgers","Wisconsin","H",0,37,NA,2
2014,11,15,"Rutgers","Indiana","H",45,23,NA,2
2014,11,22,"Rutgers","Michigan St.","V",3,45,NA,2
2014,11,29,"Rutgers","Maryland","V",41,38,NA,2
2014,12,26,"Rutgers","North Carolina","N",40,21,NA,2
2014,8,31,"SMU","Baylor","V",0,45,NA,2
2014,9,6,"SMU","North Texas","V",6,43,NA,2
2014,9,20,"SMU","Texas A&M","H",6,58,NA,2
2014,9,27,"SMU","TCU","H",0,56,NA,2
2014,10,4,"SMU","East Carolina","V",24,45,NA,2
2014,10,18,"SMU","Cincinnati","H",3,41,NA,2
2014,10,25,"SMU","Memphis","H",10,48,NA,2
2014,11,8,"SMU","Tulsa","V",28,38,NA,2
2014,11,15,"SMU","South Fla.","H",13,14,NA,2
2014,11,22,"SMU","UCF","V",7,53,NA,2
2014,11,28,"SMU","Houston","H",9,35,NA,2
2014,12,6,"SMU","UConn","V",27,20,NA,2
2014,9,6,"San Diego St.","North Carolina","V",27,31,NA,2
2014,9,20,"San Diego St.","Oregon St.","V",7,28,NA,2
2014,9,27,"San Diego St.","UNLV","H",34,17,NA,2
2014,10,3,"San Diego St.","Fresno St.","V",13,24,NA,2
2014,10,10,"San Diego St.","New Mexico","V",24,14,NA,2
2014,10,18,"San Diego St.","Hawaii","H",20,10,NA,2
2014,11,1,"San Diego St.","Nevada","V",14,30,NA,2
2014,11,8,"San Diego St.","Idaho","H",35,21,NA,2
2014,11,15,"San Diego St.","Boise St.","V",29,38,NA,2
2014,11,21,"San Diego St.","Air Force","H",30,14,NA,2
2014,11,29,"San Diego St.","San Jose St.","H",38,7,NA,2
2014,12,23,"San Diego St.","Navy","H",16,17,NA,2
2014,9,6,"San Jose St.","Auburn","V",13,59,NA,2
2014,9,20,"San Jose St.","Minnesota","V",7,24,NA,2
2014,9,27,"San Jose St.","Nevada","H",10,21,NA,2
2014,10,4,"San Jose St.","UNLV","H",33,10,NA,2
2014,10,18,"San Jose St.","Wyoming","V",27,20,1,2
2014,10,25,"San Jose St.","Navy","V",31,41,NA,2
2014,11,1,"San Jose St.","Colorado St.","H",31,38,NA,2
2014,11,8,"San Jose St.","Fresno St.","V",24,38,NA,2
2014,11,15,"San Jose St.","Hawaii","H",0,13,NA,2
2014,11,21,"San Jose St.","Utah St.","V",7,41,NA,2
2014,11,29,"San Jose St.","San Diego St.","V",7,38,NA,2
2014,9,6,"South Ala.","Kent St.","V",23,13,NA,2
2014,9,13,"South Ala.","Mississippi St.","H",3,35,NA,2
2014,9,20,"South Ala.","Ga. Southern","H",6,28,NA,2
2014,9,27,"South Ala.","Idaho","V",34,10,NA,2
2014,10,4,"South Ala.","Appalachian St.","V",47,21,NA,2
2014,10,18,"South Ala.","Georgia St.","H",30,27,NA,2
2014,10,24,"South Ala.","Troy","H",27,13,NA,2
2014,11,1,"South Ala.","Louisiana","V",9,19,NA,2
2014,11,8,"South Ala.","Arkansas St.","V",10,45,NA,2
2014,11,15,"South Ala.","Texas St.","H",24,20,NA,2
2014,11,22,"South Ala.","South Carolina","V",12,37,NA,2
2014,11,28,"South Ala.","Navy","H",40,42,NA,2
2014,12,20,"South Ala.","Bowling Green","N",28,33,NA,2
2014,8,28,"South Carolina","Texas A&M","H",28,52,NA,2
2014,9,6,"South Carolina","East Carolina","H",33,23,NA,2
2014,9,13,"South Carolina","Georgia","H",38,35,NA,2
2014,9,20,"South Carolina","Vanderbilt","V",48,34,NA,2
2014,9,27,"South Carolina","Missouri","H",20,21,NA,2
2014,10,4,"South Carolina","Kentucky","V",38,45,NA,2
2014,10,25,"South Carolina","Auburn","V",35,42,NA,2
2014,11,1,"South Carolina","Tennessee","H",42,45,1,2
2014,11,15,"South Carolina","Florida","V",23,20,1,2
2014,11,22,"South Carolina","South Ala.","H",37,12,NA,2
2014,11,29,"South Carolina","Clemson","V",17,35,NA,2
2014,12,27,"South Carolina","Miami (FL)","N",24,21,NA,2
2014,9,6,"South Fla.","Maryland","H",17,24,NA,2
2014,9,13,"South Fla.","North Carolina St.","H",17,49,NA,2
2014,9,19,"South Fla.","UConn","H",17,14,NA,2
2014,9,27,"South Fla.","Wisconsin","V",10,27,NA,2
2014,10,11,"South Fla.","East Carolina","H",17,28,NA,2
2014,10,18,"South Fla.","Tulsa","V",38,30,NA,2
2014,10,24,"South Fla.","Cincinnati","V",17,34,NA,2
2014,11,1,"South Fla.","Houston","H",3,27,NA,2
2014,11,15,"South Fla.","SMU","V",14,13,NA,2
2014,11,22,"South Fla.","Memphis","V",20,31,NA,2
2014,11,28,"South Fla.","UCF","H",0,16,NA,2
2014,8,30,"Southern California","Fresno St.","H",52,13,NA,2
2014,9,6,"Southern California","Stanford","V",13,10,NA,2
2014,9,13,"Southern California","Boston College","V",31,37,NA,2
2014,9,27,"Southern California","Oregon St.","H",35,10,NA,2
2014,10,4,"Southern California","Arizona St.","H",34,38,NA,2
2014,10,11,"Southern California","Arizona","V",28,26,NA,2
2014,10,18,"Southern California","Colorado","H",56,28,NA,2
2014,10,25,"Southern California","Utah","V",21,24,NA,2
2014,11,1,"Southern California","Washington St.","V",44,17,NA,2
2014,11,13,"Southern California","California","H",38,30,NA,2
2014,11,22,"Southern California","UCLA","V",20,38,NA,2
2014,11,29,"Southern California","Notre Dame","H",49,14,NA,2
2014,12,27,"Southern California","Nebraska","N",45,42,NA,2
2014,8,30,"Southern Miss.","Mississippi St.","V",0,49,NA,2
2014,9,13,"Southern Miss.","Alabama","V",12,52,NA,2
2014,9,20,"Southern Miss.","Appalachian St.","H",21,20,NA,2
2014,9,27,"Southern Miss.","Rice","H",23,41,NA,2
2014,10,4,"Southern Miss.","Middle Tenn.","V",31,37,NA,2
2014,10,18,"Southern Miss.","North Texas","V",30,20,NA,2
2014,10,25,"Southern Miss.","Louisiana Tech","H",20,31,NA,2
2014,11,1,"Southern Miss.","UTEP","V",14,35,NA,2
2014,11,8,"Southern Miss.","Marshall","H",17,63,NA,2
2014,11,13,"Southern Miss.","UTSA","V",10,12,NA,2
2014,11,29,"Southern Miss.","UAB","H",24,45,NA,2
2014,9,6,"Stanford","Southern California","H",10,13,NA,2
2014,9,13,"Stanford","Army West Point","H",35,0,NA,2
2014,9,27,"Stanford","Washington","V",20,13,NA,2
2014,10,4,"Stanford","Notre Dame","V",14,17,NA,2
2014,10,10,"Stanford","Washington St.","H",34,17,NA,2
2014,10,18,"Stanford","Arizona St.","V",10,26,NA,2
2014,10,25,"Stanford","Oregon St.","H",38,14,NA,2
2014,11,1,"Stanford","Oregon","V",16,45,NA,2
2014,11,15,"Stanford","Utah","H",17,20,2,2
2014,11,22,"Stanford","California","V",38,17,NA,2
2014,11,28,"Stanford","UCLA","V",31,10,NA,2
2014,12,30,"Stanford","Maryland","N",45,21,NA,2
2014,9,13,"Syracuse","Central Mich.","V",40,3,NA,2
2014,9,20,"Syracuse","Maryland","H",20,34,NA,2
2014,9,27,"Syracuse","Notre Dame","N",15,31,NA,2
2014,10,3,"Syracuse","Louisville","H",6,28,NA,2
2014,10,11,"Syracuse","Florida St.","H",20,38,NA,2
2014,10,18,"Syracuse","Wake Forest","V",30,7,NA,2
2014,10,25,"Syracuse","Clemson","V",6,16,NA,2
2014,11,1,"Syracuse","North Carolina St.","H",17,24,NA,2
2014,11,8,"Syracuse","Duke","H",10,27,NA,2
2014,11,22,"Syracuse","Pittsburgh","V",7,30,NA,2
2014,11,29,"Syracuse","Boston College","V",7,28,NA,2
2014,9,13,"TCU","Minnesota","H",30,7,NA,2
2014,9,27,"TCU","SMU","V",56,0,NA,2
2014,10,4,"TCU","Oklahoma","H",37,33,NA,2
2014,10,11,"TCU","Baylor","V",58,61,NA,2
2014,10,18,"TCU","Oklahoma St.","H",42,9,NA,2
2014,10,25,"TCU","Texas Tech","H",82,27,NA,2
2014,11,1,"TCU","West Virginia","V",31,30,NA,2
2014,11,8,"TCU","Kansas St.","H",41,20,NA,2
2014,11,15,"TCU","Kansas","V",34,30,NA,2
2014,11,27,"TCU","Texas","V",48,10,NA,2
2014,12,6,"TCU","Iowa St.","H",55,3,NA,2
2014,12,31,"TCU","Ole Miss","N",42,3,NA,2
2014,8,28,"Temple","Vanderbilt","V",37,7,NA,2
2014,9,6,"Temple","Navy","H",24,31,NA,2
2014,9,27,"Temple","UConn","V",36,10,NA,2
2014,10,11,"Temple","Tulsa","H",35,24,NA,2
2014,10,17,"Temple","Houston","V",10,31,NA,2
2014,10,25,"Temple","UCF","V",14,34,NA,2
2014,11,1,"Temple","East Carolina","H",20,10,NA,2
2014,11,7,"Temple","Memphis","H",13,16,NA,2
2014,11,15,"Temple","Penn St.","V",13,30,NA,2
2014,11,29,"Temple","Cincinnati","H",6,14,NA,2
2014,12,6,"Temple","Tulane","V",10,3,NA,2
2014,8,31,"Tennessee","Utah St.","H",38,7,NA,2
2014,9,6,"Tennessee","Arkansas St.","H",34,19,NA,2
2014,9,13,"Tennessee","Oklahoma","V",10,34,NA,2
2014,9,27,"Tennessee","Georgia","V",32,35,NA,2
2014,10,4,"Tennessee","Florida","H",9,10,NA,2
2014,10,18,"Tennessee","Ole Miss","V",3,34,NA,2
2014,10,25,"Tennessee","Alabama","H",20,34,NA,2
2014,11,1,"Tennessee","South Carolina","V",45,42,1,2
2014,11,15,"Tennessee","Kentucky","H",50,16,NA,2
2014,11,22,"Tennessee","Missouri","H",21,29,NA,2
2014,11,29,"Tennessee","Vanderbilt","V",24,17,NA,2
2015,1,2,"Tennessee","Iowa","N",45,28,NA,2
2014,8,30,"Texas","North Texas","H",38,7,NA,2
2014,9,6,"Texas","BYU","H",7,41,NA,2
2014,9,13,"Texas","UCLA","N",17,20,NA,2
2014,9,27,"Texas","Kansas","V",23,0,NA,2
2014,10,4,"Texas","Baylor","H",7,28,NA,2
2014,10,11,"Texas","Oklahoma","N",26,31,NA,2
2014,10,18,"Texas","Iowa St.","H",48,45,NA,2
2014,10,25,"Texas","Kansas St.","V",0,23,NA,2
2014,11,1,"Texas","Texas Tech","V",34,13,NA,2
2014,11,8,"Texas","West Virginia","H",33,16,NA,2
2014,11,15,"Texas","Oklahoma St.","V",28,7,NA,2
2014,11,27,"Texas","TCU","H",10,48,NA,2
2014,12,29,"Texas","Arkansas","N",7,31,NA,2
2014,8,28,"Texas A&M","South Carolina","V",52,28,NA,2
2014,9,13,"Texas A&M","Rice","H",38,10,NA,2
2014,9,20,"Texas A&M","SMU","V",58,6,NA,2
2014,9,27,"Texas A&M","Arkansas","N",35,28,1,2
2014,10,4,"Texas A&M","Mississippi St.","V",31,48,NA,2
2014,10,11,"Texas A&M","Ole Miss","H",20,35,NA,2
2014,10,18,"Texas A&M","Alabama","V",0,59,NA,2
2014,11,1,"Texas A&M","La.-Monroe","H",21,16,NA,2
2014,11,8,"Texas A&M","Auburn","V",41,38,NA,2
2014,11,15,"Texas A&M","Missouri","H",27,34,NA,2
2014,11,27,"Texas A&M","LSU","H",17,23,NA,2
2014,12,29,"Texas A&M","West Virginia","N",45,37,NA,2
2014,9,13,"Texas St.","Navy","H",21,35,NA,2
2014,9,20,"Texas St.","Illinois","V",35,42,NA,2
2014,9,27,"Texas St.","Tulsa","V",37,34,3,2
2014,10,4,"Texas St.","Idaho","H",35,30,NA,2
2014,10,14,"Texas St.","Louisiana","H",10,34,NA,2
2014,10,25,"Texas St.","La.-Monroe","V",22,18,NA,2
2014,11,1,"Texas St.","New Mexico St.","V",37,29,NA,2
2014,11,8,"Texas St.","Ga. Southern","H",25,28,NA,2
2014,11,15,"Texas St.","South Ala.","V",20,24,NA,2
2014,11,20,"Texas St.","Arkansas St.","H",45,27,NA,2
2014,11,29,"Texas St.","Georgia St.","V",54,31,NA,2
2014,9,6,"Texas Tech","UTEP","V",30,26,NA,2
2014,9,13,"Texas Tech","Arkansas","H",28,49,NA,2
2014,9,25,"Texas Tech","Oklahoma St.","V",35,45,NA,2
2014,10,4,"Texas Tech","Kansas St.","V",13,45,NA,2
2014,10,11,"Texas Tech","West Virginia","H",34,37,NA,2
2014,10,18,"Texas Tech","Kansas","H",34,21,NA,2
2014,10,25,"Texas Tech","TCU","V",27,82,NA,2
2014,11,1,"Texas Tech","Texas","H",13,34,NA,2
2014,11,15,"Texas Tech","Oklahoma","H",30,42,NA,2
2014,11,22,"Texas Tech","Iowa St.","V",34,31,NA,2
2014,11,29,"Texas Tech","Baylor","N",46,48,NA,2
2014,9,6,"Toledo","Missouri","H",24,49,NA,2
2014,9,12,"Toledo","Cincinnati","V",34,58,NA,2
2014,9,20,"Toledo","Ball St.","H",34,23,NA,2
2014,9,27,"Toledo","Central Mich.","H",42,28,NA,2
2014,10,4,"Toledo","Western Mich.","V",20,19,1,2
2014,10,11,"Toledo","Iowa St.","V",30,37,NA,2
2014,10,25,"Toledo","Massachusetts","H",42,35,NA,2
2014,11,4,"Toledo","Kent St.","V",30,20,NA,2
2014,11,11,"Toledo","Northern Ill.","V",24,27,NA,2
2014,11,19,"Toledo","Bowling Green","H",27,20,NA,2
2014,11,28,"Toledo","Eastern Mich.","V",52,16,NA,2
2015,1,4,"Toledo","Arkansas St.","N",63,44,NA,2
2014,8,30,"Troy","UAB","V",10,48,NA,2
2014,9,6,"Troy","Duke","H",17,34,NA,2
2014,9,20,"Troy","Georgia","V",0,66,NA,2
2014,9,27,"Troy","La.-Monroe","V",20,22,NA,2
2014,10,11,"Troy","New Mexico St.","H",41,24,NA,2
2014,10,18,"Troy","Appalachian St.","H",14,53,NA,2
2014,10,24,"Troy","South Ala.","V",13,27,NA,2
2014,10,30,"Troy","Ga. Southern","V",10,42,NA,2
2014,11,8,"Troy","Georgia St.","H",45,21,NA,2
2014,11,15,"Troy","Idaho","V",34,17,NA,2
2014,11,29,"Troy","Louisiana","H",23,42,NA,2
2014,8,28,"Tulane","Tulsa","V",31,38,2,2
2014,9,6,"Tulane","Georgia Tech","H",21,38,NA,2
2014,9,20,"Tulane","Duke","V",13,47,NA,2
2014,9,27,"Tulane","Rutgers","V",6,31,NA,2
2014,10,11,"Tulane","UConn","H",12,3,NA,2
2014,10,18,"Tulane","UCF","V",13,20,NA,2
2014,10,31,"Tulane","Cincinnati","H",14,38,NA,2
2014,11,8,"Tulane","Houston","V",31,24,NA,2
2014,11,15,"Tulane","Memphis","H",7,38,NA,2
2014,11,22,"Tulane","East Carolina","V",6,34,NA,2
2014,12,6,"Tulane","Temple","H",3,10,NA,2
2014,8,28,"Tulsa","Tulane","H",38,31,2,2
2014,9,6,"Tulsa","Oklahoma","H",7,52,NA,2
2014,9,13,"Tulsa","Fla. Atlantic","V",21,50,NA,2
2014,9,27,"Tulsa","Texas St.","H",34,37,3,2
2014,10,4,"Tulsa","Colorado St.","V",17,42,NA,2
2014,10,11,"Tulsa","Temple","V",24,35,NA,2
2014,10,18,"Tulsa","South Fla.","H",30,38,NA,2
2014,10,31,"Tulsa","Memphis","V",20,40,NA,2
2014,11,8,"Tulsa","SMU","H",38,28,NA,2
2014,11,14,"Tulsa","UCF","V",7,31,NA,2
2014,11,22,"Tulsa","Houston","V",28,38,NA,2
2014,11,28,"Tulsa","East Carolina","H",32,49,NA,2
2014,8,30,"UAB","Troy","H",48,10,NA,2
2014,9,6,"UAB","Mississippi St.","V",34,47,NA,2
2014,9,27,"UAB","FIU","H",20,34,NA,2
2014,10,4,"UAB","Western Ky.","V",42,39,NA,2
2014,10,11,"UAB","North Texas","H",56,21,NA,2
2014,10,18,"UAB","Middle Tenn.","V",22,34,NA,2
2014,10,25,"UAB","Arkansas","V",17,45,NA,2
2014,11,1,"UAB","Fla. Atlantic","V",31,28,NA,2
2014,11,8,"UAB","Louisiana Tech","H",24,40,NA,2
2014,11,22,"UAB","Marshall","H",18,23,NA,2
2014,11,29,"UAB","Southern Miss.","V",45,24,NA,2
2014,8,30,"UCF","Penn St.","N",24,26,NA,2
2014,9,13,"UCF","Missouri","V",10,38,NA,2
2014,10,2,"UCF","Houston","V",17,12,NA,2
2014,10,9,"UCF","BYU","H",31,24,1,2
2014,10,18,"UCF","Tulane","H",20,13,NA,2
2014,10,25,"UCF","Temple","H",34,14,NA,2
2014,11,1,"UCF","UConn","V",29,37,NA,2
2014,11,14,"UCF","Tulsa","H",31,7,NA,2
2014,11,22,"UCF","SMU","H",53,7,NA,2
2014,11,28,"UCF","South Fla.","V",16,0,NA,2
2014,12,4,"UCF","East Carolina","V",32,30,NA,2
2014,12,26,"UCF","North Carolina St.","N",27,34,NA,2
2014,8,30,"UCLA","Virginia","V",28,20,NA,2
2014,9,6,"UCLA","Memphis","H",42,35,NA,2
2014,9,13,"UCLA","Texas","N",20,17,NA,2
2014,9,25,"UCLA","Arizona St.","V",62,27,NA,2
2014,10,4,"UCLA","Utah","H",28,30,NA,2
2014,10,11,"UCLA","Oregon","H",30,42,NA,2
2014,10,18,"UCLA","California","V",36,34,NA,2
2014,10,25,"UCLA","Colorado","V",40,37,2,2
2014,11,1,"UCLA","Arizona","H",17,7,NA,2
2014,11,8,"UCLA","Washington","V",44,30,NA,2
2014,11,22,"UCLA","Southern California","H",38,20,NA,2
2014,11,28,"UCLA","Stanford","H",10,31,NA,2
2015,1,2,"UCLA","Kansas St.","N",40,35,NA,2
